715.82375,762.868,-47.04425,,-47.04425
831.9825,906.566,-74.5835,,-74.5835
882.7725,985.572,-102.7995,,-102.7995
929.15,992.197,-63.047,,-63.047
939.93375,944.171,-4.23725,,-4.23725
922.4725,881.427,41.0455,,41.0455
910.12125,830.506,79.61525,,79.61525
919.1825,797.727,121.4555,,121.4555
977.555,805.048,172.507,,172.507
1018.9925,843.418,175.5745,,175.5745
1067.55,887.789,179.761,,179.761
1146.5925,977.669,168.9235,,168.9235
1200.37375,1090.627,109.74675,,109.74675
1991.54125,1919.703,71.83825,,71.83825
2091.16625,1988.552,102.61425,,102.61425
1512.9775,1424.052,88.9255,,88.9255
1222.1425,1149.317,72.8255,,72.8255
194.19,205.925,-11.735,,-11.735
248.8875,266.303,-17.4155,,-17.4155
338.5975,364.15,-25.5525,,-25.5525
426.0375,455.069,-29.0315,,-29.0315
523.195,555.263,-32.068,,-32.068
632.585,668.41,-35.825,,-35.825
727.85375,766.063,-38.20925,,-38.20925
758.855,811.307,-52.452,,-52.452
749.78375,823.325,-73.54125,,-73.54125
790.7825,826.386,-35.6035,,-35.6035
822.94125,815.775,7.16625,,7.16625
835.93125,783.199,52.73225,,52.73225
869.84,777.788,92.052,,92.052
939.06375,781.423,157.64075,,157.64075
1012.555,794.302,218.253,,218.253
1068.56125,811.29,257.27125,,257.27125
1121.23125,861.19,260.04125,,260.04125
1337.2525,1098.648,238.6045,,238.6045
1556.50625,1366.766,189.74025,,189.74025
2145.0575,2042.185,102.8725,,102.8725
3010.80625,2917.364,93.44225,,93.44225
2294.65,2180.12,114.53,,114.53
1424.475,1344.769,79.706,,79.706
1349.84875,1279.499,70.34975,,70.34975
156.59375,158.002,-1.40825,,-1.40825
195.3525,195.688,-0.3355,,-0.3355
250.91375,261.47,-10.55625,,-10.55625
327.62125,350.53,-22.90875,,-22.90875
435.55,469.636,-34.086,,-34.086
532.29625,568.609,-36.31275,,-36.31275
620.61,667.579,-46.969,,-46.969
642.2275,690.452,-48.2245,,-48.2245
636.8775,690.296,-53.4185,,-53.4185
690.3575,708.939,-18.5815,,-18.5815
765.19,723.813,41.377,,41.377
883.27875,780.265,103.01375,,103.01375
1019.76625,900.56,119.20625,,119.20625
1181.3575,1020.567,160.7905,,160.7905
1341.25,1096.806,244.444,,244.444
1363.61875,1056.639,306.97975,,306.97975
1334.82,1061.878,272.942,,272.942
1618.50625,1378.272,240.23425,,240.23425
2031.98875,1828.441,203.54775,,203.54775
2079.93,1951.393,128.537,,128.537
1831.64875,1773.817,57.83175,,57.83175
1623.21375,1583.759,39.45475,,39.45475
1507.70625,1408.938,98.76825,,98.76825
1421.305,1322.415,98.89,,98.89
1407.84625,1313.19,94.65625,,94.65625
1286.92625,1220.542,66.38425,,66.38425
95.6975,99.304,-3.6065,,-3.6065
127.53875,130.87,-3.33125,,-3.33125
166.96875,161.649,5.31975,,5.31975
213.35625,198.559,14.79725,,14.79725
273.80375,261.119,12.68475,,12.68475
359.6875,352.907,6.7805,,6.7805
437.2625,454.093,-16.8305,,-16.8305
502.93125,565.019,-62.08775,,-62.08775
549.8675,625.025,-75.1575,,-75.1575
629.0575,665.35,-36.2925,,-36.2925
757.17625,716.21,40.96625,,40.96625
939.415,793.811,145.604,,145.604
1118.22,933.863,184.357,,184.357
1354.10125,1131.431,222.67025,,222.67025
1651.635,1401.086,250.549,,250.549
1913.4375,1675.861,237.5765,,237.5765
1390.24,1307.203,83.037,,83.037
1292.3,1276.885,15.415,,15.415
1437.40625,1463.715,-26.30875,,-26.30875
1392.67625,1392.953,-0.27675,,-0.27675
1217.78625,1173.169,44.61725,,44.61725
1297.4275,1227.812,69.6155,,69.6155
1375.1325,1279.308,95.8245,,95.8245
1352.48,1273.868,78.612,,78.612
1096.27625,1075.513,20.76325,,20.76325
987.93875,999.842,-11.90325,,-11.90325
100.64,107.093,-6.453,,-6.453
127.79,131.342,-3.552,,-3.552
169.48,165.501,3.979,,3.979
224.28625,210.086,14.20025,,14.20025
286.79125,278.319,8.47225,,8.47225
351.8825,365.887,-14.0045,,-14.0045
441.845,503.452,-61.607,,-61.607
567.74875,650.888,-83.13925,,-83.13925
743.6825,725.937,17.7455,,17.7455
996.60625,829.31,167.29625,,167.29625
1262.37125,966.567,295.80425,,295.80425
1285.8975,1014.977,270.9205,,270.9205
865.46625,872.332,-6.86575,,-6.86575
768.03375,786.261,-18.22725,,-18.22725
715.7725,709.161,6.6115,,6.6115
841.275,817.904,23.371,,23.371
995.14,960.205,34.935,,34.935
959.79125,917.619,42.17225,,42.17225
743.8525,731.929,11.9235,,11.9235
605.055,612.046,-6.991,,-6.991
148.11875,159.328,-11.20925,,-11.20925
193.9575,205.151,-11.1935,,-11.1935
268.92125,268.298,0.62325,,0.62325
351.52875,369.057,-17.52825,,-17.52825
473.65625,525.595,-51.93875,,-51.93875
728.80125,670.796,58.00525,,58.00525
902.08125,744.522,157.55925,,157.55925
1041.13,773.26,267.87,,267.87
1013.22625,754.594,258.63225,,258.63225
569.84,573.384,-3.544,,-3.544
618.73625,613.357,5.37925,,5.37925
504.46,500.099,4.361,,4.361
226.30625,270.787,-44.48075,,-44.48075
315.1775,345.072,-29.8945,,-29.8945
434.6725,461.688,-27.0155,,-27.0155
638.03875,595.282,42.75675,,42.75675
911.31875,684.828,226.49075,,226.49075
883.6325,640.617,243.0155,,243.0155
629.02125,457.629,171.39225,,171.39225
413.1125,316.634,96.4785,,96.4785
408.23125,498.221,-89.98975,,-89.98975
571.96,595.845,-23.885,,-23.885
793.57125,662.992,130.57925,,130.57925
764.72375,573.796,190.92775,,190.92775
645.0175,476.347,168.6705,,168.6705
399.4025,293.495,105.9075,,105.9075
538.60125,618.975,-80.37375,,-80.37375
613.06875,622.011,-8.94225,,-8.94225
515.33375,442.471,72.86275,,72.86275
324.82,265.953,58.867,,58.867
241.18375,190.488,50.69575,,50.69575
197.38125,151.353,46.02825,,46.02825
532.52875,652.434,-119.90525,,-119.90525
449.24375,498.905,-49.66125,,-49.66125
390.56375,397.021,-6.45725,,-6.45725
242.61875,225.542,17.07675,,17.07675
160.7375,143.997,16.7405,,16.7405
117.64625,101.243,16.40325,,16.40325
104.21125,86.531,17.68025,,17.68025
381.2225,461.071,-79.8485,,-79.8485
277.1325,308.846,-31.7135,,-31.7135
173.39125,183.064,-9.67275,,-9.67275
125.2775,125.099,0.1785,,0.1785
70.63625,67.717,2.91925,,2.91925
29.04125,26.947,2.09425,,2.09425
7.8,7.276,0.524,,0.524
159.40625,201.603,-42.19675,,-42.19675
118.18625,144.996,-26.80975,,-26.80975
81.7825,91.275,-9.4925,,-9.4925
29.2975,30.764,-1.4665,,-1.4665
5.3675,5.64,-0.2725,,-0.2725
1.45,1.563,-0.113,,-0.113
0.72875,0.785,-0.05625,,-0.05625
0.73625,0.801,-0.06475,,-0.06475
87.38125,107.312,-19.93075,,-19.93075
73.5525,88.657,-15.1045,,-15.1045
49.27125,59.162,-9.89075,,-9.89075
17.00125,19.769,-2.76775,,-2.76775
2.18375,2.488,-0.30425,,-0.30425
11.14875,12.305,-1.15625,,-1.15625
